time,weighedTemp_solar,totalCap_solar,capUnc_solar,totalStation_solar,stationUnc_solar
2019-03-02 00:00:00-08:00,14.028036854184755,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 23:00:00-08:00,14.504021488241088,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-01 22:00:00-08:00,14.589594353028746,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 21:00:00-08:00,14.726860613305965,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 20:00:00-08:00,15.238236072552416,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-01 19:00:00-08:00,16.08032617828504,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 18:00:00-08:00,16.73665707027706,15863.920000000002,0.09526649151029505,784,0.06887755102040816
2019-03-01 17:00:00-08:00,18.104183842353976,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 16:00:00-08:00,19.016800712215367,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 15:00:00-08:00,19.234860982665474,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 14:00:00-08:00,19.573892767320423,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 13:00:00-08:00,19.145338880304962,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 12:00:00-08:00,18.45475488099037,15863.920000000002,0.09526649151029505,784,0.06887755102040816
2019-03-01 11:00:00-08:00,17.753672307622903,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 10:00:00-08:00,15.5936470163646,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 09:00:00-08:00,13.708254939904277,15863.920000000002,0.1403505564828869,784,0.07270408163265306
2019-03-01 08:00:00-08:00,11.924306814082003,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-01 07:00:00-08:00,11.09167438614478,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-01 06:00:00-08:00,10.8072877619922,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-01 05:00:00-08:00,10.975200625173255,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-01 04:00:00-08:00,11.070219409211296,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-01 03:00:00-08:00,11.580163912960504,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-01 02:00:00-08:00,11.575943981413603,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 01:00:00-08:00,11.982344685734263,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-01 00:00:00-08:00,12.617635436520912,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-02-28 23:00:00-08:00,13.213404093603602,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-02-28 22:00:00-08:00,13.209051691243182,15863.920000000004,0.1079304484641879,784,0.07397959183673469
2019-02-28 21:00:00-08:00,13.962061550980733,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-02-28 20:00:00-08:00,14.800388433349443,15863.920000000004,0.1079304484641879,784,0.07397959183673469
2019-02-28 19:00:00-08:00,15.568455691050591,15863.920000000004,0.10789893040307816,784,0.07397959183673469
2019-02-28 18:00:00-08:00,16.993733341247562,15863.920000000004,0.1079304484641879,784,0.07397959183673469
2019-02-28 17:00:00-08:00,18.83511392469442,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-02-28 16:00:00-08:00,19.85039110471714,15863.920000000004,0.10789893040307816,784,0.07397959183673469
2019-02-28 15:00:00-08:00,19.813225764468374,15863.920000000004,0.16693225886161803,784,0.07525510204081633
2019-02-28 14:00:00-08:00,19.770124017768964,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-02-28 13:00:00-08:00,19.74201148936941,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-02-28 12:00:00-08:00,18.812967509504954,15863.920000000004,0.16504117519503375,784,0.07270408163265306
2019-02-28 11:00:00-08:00,17.721838888371792,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-02-28 10:00:00-08:00,16.514452530253646,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-02-28 09:00:00-08:00,15.11015238194593,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-02-28 08:00:00-08:00,13.281551047572584,15863.920000000004,0.10588177449205491,784,0.06760204081632654
2019-02-28 07:00:00-08:00,11.012725267938595,15863.920000000004,0.10588177449205491,784,0.06760204081632654
2019-02-28 06:00:00-08:00,10.454539763201641,15863.920000000004,0.10588177449205491,784,0.06760204081632654
2019-02-28 05:00:00-08:00,11.125237239843631,15863.920000000002,0.11393589982803745,784,0.08418367346938775
2019-02-28 04:00:00-08:00,11.254171857047831,15863.920000000002,0.11393589982803745,784,0.08418367346938775
2019-02-28 03:00:00-08:00,11.698744289178107,15863.920000000004,0.10619695510315229,784,0.07270408163265306
2019-02-28 02:00:00-08:00,11.72648167850605,15863.920000000004,0.12016386870332173,784,0.10459183673469388
