,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh,weighedTemp_ng,capUnc_ng
2019-12-20 01:00:00-08:00,1111,308,11443,1488,46,738,3,423,7.450940680611135,0.03724807547090528
2019-12-20 00:00:00-08:00,1503,270,12095,1489,91,739,4,484,8.201738803868183,0.03724807547090528
2019-12-19 23:00:00-08:00,1762,329,12799,1490,46,768,4,425,8.70338826198276,0.03724807547090528
2019-12-19 22:00:00-08:00,1795,466,13534,1488,91,770,3,410,9.261285579072641,0.03724807547090528
2019-12-19 21:00:00-08:00,1802,507,14566,1490,91,745,4,385,9.43259767513265,0.03724807547090528
2019-12-19 20:00:00-08:00,1799,731,14988,1491,90,779,4,342,9.896620898431058,0.03724807547090528
2019-12-19 19:00:00-08:00,1800,915,15057,1487,91,750,5,309,10.775297764199275,0.03724807547090528
2019-12-19 18:00:00-08:00,1797,1006,17693,1486,91,749,5,529,11.758037565309182,0.03724807547090528
2019-12-19 17:00:00-08:00,1692,353,17214,1486,92,737,32,391,13.596983813218909,0.03724807547090528
2019-12-19 16:00:00-08:00,1252,317,11078,1487,92,726,5879,196,15.67677345357751,0.03724807547090528
2019-12-19 15:00:00-08:00,783,282,10830,1489,92,709,6341,196,16.418193055858104,0.024300210659317485
2019-12-19 14:00:00-08:00,660,238,9856,1493,91,706,8282,228,16.44376711233814,0.03724807547090528
2019-12-19 13:00:00-08:00,663,239,9857,1493,89,702,8621,261,16.03738194865601,0.03724807547090528
2019-12-19 12:00:00-08:00,664,250,10003,1494,88,704,8555,284,15.223739199719859,0.03724807547090528
2019-12-19 11:00:00-08:00,712,240,10576,1497,88,713,8766,306,13.862520763181735,0.03724807547090528
2019-12-19 10:00:00-08:00,924,322,10392,1493,88,721,8599,297,12.20292394826523,0.03724807547090528
2019-12-19 09:00:00-08:00,1330,338,10749,1497,88,746,7851,281,9.779494725667085,0.024300210659317485
2019-12-19 08:00:00-08:00,1743,358,12994,1488,88,792,4139,254,6.978893645311824,0.03724807547090528
2019-12-19 07:00:00-08:00,1800,351,13927,1496,88,794,299,220,5.407397762070373,0.024300210659317485
2019-12-19 06:00:00-08:00,1779,205,13193,1516,89,779,4,353,5.591837040264205,0.024300210659317485
2019-12-19 05:00:00-08:00,1713,174,12027,1514,89,745,3,537,6.093888684478301,0.03724807547090528
2019-12-19 04:00:00-08:00,1626,178,12115,1507,88,746,3,466,6.175436083910407,0.03724807547090528
2019-12-19 03:00:00-08:00,1628,184,11703,1486,88,747,3,901,6.520848853195502,0.024446790260958102
2019-12-19 02:00:00-08:00,1711,191,11918,1338,88,777,3,782,6.890759756094467,0.03724807547090528
2019-12-19 01:00:00-08:00,1751,187,12404,1300,89,764,3,640,6.485746091599063,0.03724807547090528
2019-12-19 00:00:00-08:00,1773,152,13132,1300,47,757,3,898,7.286494682646218,0.03724807547090528
2019-12-18 23:00:00-08:00,1800,179,13584,1301,90,786,5,894,7.448168272488054,0.03724807547090528
2019-12-18 22:00:00-08:00,1778,303,14832,1303,90,788,5,804,8.190018578471507,0.024300210659317485
2019-12-18 21:00:00-08:00,1778,519,15715,1304,91,793,5,949,8.55626113015654,0.03724807547090528
2019-12-18 20:00:00-08:00,1776,604,16543,1300,91,770,5,1170,9.40895563669951,0.03724807547090528
2019-12-18 19:00:00-08:00,1775,720,16682,1302,83,793,6,659,9.856000223300947,0.03724807547090528
2019-12-18 18:00:00-08:00,1774,878,17801,1306,91,801,5,532,10.568871670835556,0.024300210659317485
2019-12-18 17:00:00-08:00,1766,378,17263,1302,92,798,927,398,11.980896020421886,0.03724807547090528
2019-12-18 16:00:00-08:00,1708,354,15377,1300,65,742,1094,462,13.74081537456152,0.024300210659317485
2019-12-18 15:00:00-08:00,1436,351,14731,1301,56,743,3565,443,14.568704740014073,0.024300210659317485
2019-12-18 14:00:00-08:00,1247,352,14592,1287,57,744,3866,260,14.722256808559116,0.024300210659317485
2019-12-18 13:00:00-08:00,1121,348,14038,1299,58,702,4658,239,14.37334650351664,0.024300210659317485
2019-12-18 12:00:00-08:00,1217,364,13446,1294,91,718,4847,225,13.961982963152808,0.03724807547090528
2019-12-18 11:00:00-08:00,1618,377,13475,1295,90,731,5463,212,12.599367180203663,0.024300210659317485
2019-12-18 10:00:00-08:00,1720,399,13892,1290,86,721,3997,344,10.931521212321138,0.03724807547090528
2019-12-18 09:00:00-08:00,1724,422,14130,1246,91,747,3621,445,9.532929759164857,0.03724807547090528
2019-12-18 08:00:00-08:00,1776,368,14199,1211,90,795,2242,409,7.759996193733871,0.03724807547090528
2019-12-18 07:00:00-08:00,1784,335,15199,1167,91,787,274,444,6.6629835222478455,0.024300210659317485
2019-12-18 06:00:00-08:00,1796,199,14016,1140,90,795,4,367,6.437453709460095,0.03724807547090528
2019-12-18 05:00:00-08:00,1722,177,12858,1141,90,785,3,348,6.437250611562219,0.024300210659317485
2019-12-18 04:00:00-08:00,1626,166,12436,1140,90,753,3,355,6.969021250065726,0.024300210659317485
2019-12-18 03:00:00-08:00,1628,166,11894,1140,90,751,3,389,6.868832821179081,0.03724807547090528
2019-12-18 02:00:00-08:00,1722,191,11837,1140,90,751,4,692,7.560091071260914,0.03724807547090528
2019-12-18 01:00:00-08:00,1744,237,12050,1140,91,771,4,810,8.064775620611693,0.03724807547090528
2019-12-18 00:00:00-08:00,1743,177,13187,1139,90,784,4,1058,8.565371275885783,0.03724807547090528
2019-12-17 23:00:00-08:00,1772,442,13991,1140,91,782,4,1135,9.04775602849117,0.03724807547090528
2019-12-17 22:00:00-08:00,1797,561,15067,1140,90,789,-4,1309,9.476368710048149,0.024300210659317485
2019-12-17 21:00:00-08:00,1793,734,15937,1140,91,790,-3,1354,10.177806753331119,0.03724807547090528
2019-12-17 20:00:00-08:00,1788,952,16462,1139,90,784,-3,1292,10.975907984785087,0.03724807547090528
2019-12-17 19:00:00-08:00,1796,919,16435,1139,91,785,-3,1192,11.365629315354225,0.03724807547090528
2019-12-17 18:00:00-08:00,1791,557,16193,1140,91,789,-1,1348,12.244343863157122,0.03724807547090528
2019-12-17 17:00:00-08:00,1764,450,16653,1140,91,778,548,1250,13.278308140080744,0.03724807547090528
2019-12-17 16:00:00-08:00,1638,179,14528,1139,91,745,708,952,14.86869054295118,0.03724807547090528
2019-12-17 15:00:00-08:00,1165,324,13060,1140,91,742,2889,1143,15.951845109950252,0.05813322571133249
2019-12-17 14:00:00-08:00,974,320,11788,1122,91,726,5170,1340,16.600147145028505,0.05813322571133249
2019-12-17 13:00:00-08:00,939,319,10729,1106,91,723,6843,1243,16.237227262000527,0.03724807547090528
2019-12-17 12:00:00-08:00,988,315,10915,1105,91,723,7142,1024,15.55319231540244,0.03724807547090528
2019-12-17 11:00:00-08:00,1199,322,11162,1107,90,729,7585,779,14.279849677863012,0.03724807547090528
2019-12-17 10:00:00-08:00,1325,358,11695,1106,90,723,6986,829,12.867580204371118,0.03724807547090528
2019-12-17 09:00:00-08:00,1581,405,11992,1106,91,761,5853,548,10.841036838955699,0.024300210659317485
2019-12-17 08:00:00-08:00,1707,435,14076,1106,90,787,3104,716,8.85508013530736,0.024300210659317485
2019-12-17 07:00:00-08:00,1795,363,14894,1106,91,800,353,775,7.419222007726842,0.024300210659317485
2019-12-17 06:00:00-08:00,1772,219,13486,1107,90,809,5,888,7.490610911221447,0.024300210659317485
2019-12-17 05:00:00-08:00,1719,204,12072,1105,90,761,4,789,7.173268208529572,0.024300210659317485
2019-12-17 04:00:00-08:00,1493,186,11735,1106,90,753,4,729,7.501045327554576,0.03724807547090528
2019-12-17 03:00:00-08:00,1482,180,11642,1104,90,771,-6,778,7.784127525432725,0.024300210659317485
2019-12-17 02:00:00-08:00,1518,194,11637,1105,90,777,-5,970,7.688505177790693,0.03724807547090528
2019-12-17 01:00:00-08:00,1731,204,12175,1103,90,751,-5,837,8.051103512676137,0.03724807547090528
2019-12-17 00:00:00-08:00,1626,244,12761,1103,90,762,-4,636,8.150353424497638,0.03724807547090528
2019-12-16 23:00:00-08:00,1748,267,14053,1105,90,767,-2,654,8.538937823374026,0.03724807547090528
2019-12-16 22:00:00-08:00,1766,333,15212,1105,91,784,-2,696,8.960625648651186,0.03724807547090528
2019-12-16 21:00:00-08:00,1795,463,15919,1104,91,788,-1,838,9.363000999031016,0.024300210659317485
2019-12-16 20:00:00-08:00,1800,643,16619,1106,91,788,-1,785,9.944856467536502,0.024300210659317485
2019-12-16 19:00:00-08:00,1798,735,16485,1102,91,793,-1,863,10.672026255236151,0.024300210659317485
2019-12-16 18:00:00-08:00,1792,866,16568,1102,91,787,-1,805,11.52411226455072,0.03724807547090528
2019-12-16 17:00:00-08:00,1618,371,16199,1104,91,745,16,805,13.223426501112957,0.024300210659317485
2019-12-16 16:00:00-08:00,1306,363,12681,1104,91,716,1190,863,15.309647006879194,0.03724807547090528
2019-12-16 15:00:00-08:00,846,362,10637,1103,90,744,5973,1117,16.17906188227473,0.03724807547090528
2019-12-16 14:00:00-08:00,657,344,9547,1104,91,723,8918,1148,16.344638671156368,0.03724807547090528
2019-12-16 13:00:00-08:00,657,341,9328,1104,91,721,8921,1202,16.05161550622071,0.03724807547090528
2019-12-16 12:00:00-08:00,660,209,9469,1105,51,720,8614,1231,15.163028190702255,0.024300210659317485
2019-12-16 11:00:00-08:00,659,222,9272,1106,51,723,9039,962,14.267979380187624,0.03724807547090528
2019-12-16 10:00:00-08:00,781,213,9590,1103,90,723,9026,895,12.683806367629483,0.03724807547090528
2019-12-16 09:00:00-08:00,1228,203,10626,1103,51,749,7612,578,10.305305530725839,0.024300210659317485
2019-12-16 08:00:00-08:00,1666,218,12593,1104,90,786,4422,435,7.121647650023663,0.024300210659317485
2019-12-16 07:00:00-08:00,1756,375,13908,1104,90,785,333,351,4.761100645288985,0.03724807547090528
2019-12-16 06:00:00-08:00,1579,315,12606,1105,90,798,4,405,4.669286578851877,0.03724807547090528
2019-12-16 05:00:00-08:00,1320,296,11450,1106,90,791,4,351,5.099012121688866,0.03724807547090528
2019-12-16 04:00:00-08:00,1084,268,10927,1104,91,782,-6,298,5.217839385719397,0.03724807547090528
2019-12-16 03:00:00-08:00,1082,253,10555,1104,90,782,-6,259,5.478530096146283,0.03724807547090528
2019-12-16 02:00:00-08:00,1098,261,10626,1103,91,777,-5,259,5.875362952850513,0.03724807547090528
2019-12-16 01:00:00-08:00,1206,274,10837,1103,90,783,-5,262,6.5662572985153025,0.03724807547090528
2019-12-16 00:00:00-08:00,1418,282,11222,1105,89,785,-2,428,6.916032348187077,0.03724807547090528
2019-12-15 23:00:00-08:00,1665,304,11519,1106,90,787,-2,867,7.303656052901071,0.024300210659317485
2019-12-15 22:00:00-08:00,1756,404,11941,1103,90,774,-2,1133,7.842240834078225,0.024300210659317485
2019-12-15 21:00:00-08:00,1802,450,12712,1103,90,763,0,1063,8.256820473651757,0.03724807547090528
2019-12-15 20:00:00-08:00,1665,593,12764,1103,90,778,0,1520,9.123029051960607,0.03724807547090528
2019-12-15 19:00:00-08:00,1520,732,12476,1102,90,779,1,1844,9.767552824630096,0.03724807547090528
2019-12-15 18:00:00-08:00,1445,673,11868,1103,90,777,1,2440,10.82752290737832,0.03724807547090528
2019-12-15 17:00:00-08:00,1277,380,11662,1102,90,769,24,2768,12.454434629916745,0.03724807547090528
2019-12-15 16:00:00-08:00,830,331,9367,1102,90,733,1539,2703,14.50681937569325,0.024300210659317485
2019-12-15 15:00:00-08:00,662,305,6842,1102,91,716,6854,2329,15.281833409700369,0.024300210659317485
2019-12-15 14:00:00-08:00,662,309,7217,1102,90,691,7737,2379,15.4866515434904,0.024300210659317485
2019-12-15 13:00:00-08:00,662,313,6880,1103,89,690,8159,2347,15.427424451961118,0.03724807547090528
2019-12-15 12:00:00-08:00,664,290,6378,1104,90,689,8213,2546,14.914017919900935,0.03724807547090528
2019-12-15 11:00:00-08:00,665,284,6573,1138,90,689,8335,2690,14.034337341754487,0.03724807547090528
2019-12-15 10:00:00-08:00,667,305,5988,1137,90,693,8413,2623,12.856538150205411,0.03724807547090528
2019-12-15 09:00:00-08:00,666,318,6026,1138,91,702,7286,2767,11.066836688345468,0.03724807547090528
2019-12-15 08:00:00-08:00,668,337,7680,1137,90,738,3991,2647,8.454789551545725,0.03724807547090528
2019-12-15 07:00:00-08:00,761,307,9104,1137,91,734,313,2727,7.3922780502782395,0.03724807547090528
2019-12-15 06:00:00-08:00,701,263,9310,1138,91,735,5,2612,7.8417042937219446,0.03724807547090528
2019-12-15 05:00:00-08:00,665,263,9165,1137,90,736,4,2541,8.170711239975263,0.024300210659317485
2019-12-15 04:00:00-08:00,666,260,8905,1137,91,734,5,2615,8.78103317287807,0.03724807547090528
2019-12-15 03:00:00-08:00,661,260,8918,1137,91,727,4,2848,9.061095215015975,0.03724807547090528
2019-12-15 02:00:00-08:00,658,250,8806,1137,91,720,5,3193,9.543582787557062,0.03724807547090528
2019-12-15 01:00:00-08:00,660,283,9045,1136,90,721,4,3518,9.98589481510428,0.03724807547090528
2019-12-15 00:00:00-08:00,697,349,9478,1136,91,728,7,3692,10.228432376607195,0.03724807547090528
2019-12-14 23:00:00-08:00,829,400,9357,1136,90,723,7,4223,10.881461504693126,0.03724807547090528
2019-12-14 22:00:00-08:00,908,556,10876,1135,90,725,7,3902,11.258781182835262,0.03724807547090528
2019-12-14 21:00:00-08:00,893,756,11370,1137,90,727,7,3377,11.602518684884588,0.024300210659317485
2019-12-14 20:00:00-08:00,949,946,11170,1136,90,726,7,3184,12.090592052008821,0.03724807547090528
2019-12-14 19:00:00-08:00,1222,853,10920,1135,90,728,7,3697,12.891544608170278,0.03724807547090528
2019-12-14 18:00:00-08:00,1516,752,11249,1135,90,752,6,3447,13.31708830257977,0.05813322571133249
2019-12-14 17:00:00-08:00,1322,533,11698,1135,90,715,875,3104,14.13244993827129,0.046211418111228995
2019-12-14 16:00:00-08:00,1018,447,9608,1135,90,717,1066,3376,15.42721231606219,0.03724807547090528
2019-12-14 15:00:00-08:00,738,380,8253,1100,90,697,4425,3293,16.349303112798655,0.04518536089974468
2019-12-14 14:00:00-08:00,662,323,8203,1100,90,700,6825,3083,16.530394481421617,0.03724807547090528
2019-12-14 13:00:00-08:00,662,359,7382,1099,90,704,7764,3144,16.5316177393668,0.05813322571133249
2019-12-14 12:00:00-08:00,662,345,7235,1100,90,705,7270,3272,16.13461065703766,0.03724807547090528
2019-12-14 11:00:00-08:00,662,389,7082,1099,90,705,7273,3345,15.372898014905338,0.03724807547090528
2019-12-14 10:00:00-08:00,664,435,7465,1104,90,709,6549,3335,14.52321284386443,0.03724807547090528
2019-12-14 09:00:00-08:00,665,409,7713,1103,90,722,4885,3351,13.129776648303547,0.03724807547090528
2019-12-14 08:00:00-08:00,719,417,8863,1103,90,730,2821,3139,11.907183819816437,0.03724807547090528
2019-12-14 07:00:00-08:00,759,357,9935,1102,90,734,380,2887,11.483410526632065,0.024300210659317485
2019-12-14 06:00:00-08:00,663,228,9093,1103,90,731,3,3005,11.72804170145171,0.03724807547090528
2019-12-14 05:00:00-08:00,663,219,9282,1104,89,731,4,2628,12.017157632705471,0.03724807547090528
2019-12-14 04:00:00-08:00,661,245,8953,1104,89,731,4,2875,12.240489561949518,0.03724807547090528
2019-12-14 03:00:00-08:00,660,206,8908,1104,90,729,4,2928,12.423231621443994,0.03724807547090528
2019-12-14 02:00:00-08:00,727,235,8774,1102,90,725,4,2831,12.457965728379776,0.03724807547090528
2019-12-14 01:00:00-08:00,806,221,9502,1101,91,720,4,2448,12.922089589354636,0.03724807547090528
2019-12-14 00:00:00-08:00,788,139,10480,1102,47,739,13,2522,13.151721269668883,0.03724807547090528
2019-12-13 23:00:00-08:00,880,279,11446,1102,90,741,13,2775,13.223614864780279,0.024300210659317485
2019-12-13 22:00:00-08:00,1175,466,11715,1102,90,736,12,2689,13.63878285973254,0.024300210659317485
2019-12-13 21:00:00-08:00,1284,648,12093,1102,91,735,12,2382,13.584043221236547,0.024300210659317485
2019-12-13 20:00:00-08:00,1296,729,11649,1101,91,730,12,2148,13.914639102533197,0.03724807547090528
2019-12-13 19:00:00-08:00,1480,761,12157,1102,89,743,13,1879,14.15311512432534,0.03724807547090528
2019-12-13 18:00:00-08:00,1780,594,12342,1102,92,743,12,2040,14.918974997906556,0.03724807547090528
2019-12-13 17:00:00-08:00,1749,353,12729,1102,91,732,763,2172,15.639750791068977,0.03724807547090528
2019-12-13 16:00:00-08:00,1463,390,11233,1101,90,698,1040,2105,16.86205817497152,0.03724807547090528
2019-12-13 15:00:00-08:00,1028,361,10006,1102,90,672,5089,2067,17.469984418096505,0.04518536089974468
2019-12-13 14:00:00-08:00,810,364,9758,1100,91,680,6494,2193,17.963343613340317,0.05813322571133249
2019-12-13 13:00:00-08:00,738,357,9698,1101,91,683,6969,1884,17.53312711068688,0.05813322571133249
2019-12-13 12:00:00-08:00,660,351,9497,1101,91,686,7317,1751,16.866236113172214,0.04518536089974468
2019-12-13 11:00:00-08:00,663,376,9509,1102,90,683,7791,1075,16.081315771726782,0.05813322571133249
2019-12-13 10:00:00-08:00,663,357,9463,1101,90,689,7369,897,15.023587687854373,0.05813322571133249
2019-12-13 09:00:00-08:00,839,365,10815,1102,91,708,6573,943,13.608506865730485,0.05813322571133249
2019-12-13 08:00:00-08:00,1261,369,11539,1103,91,714,3588,1225,11.979961979132018,0.04518536089974468
2019-12-13 07:00:00-08:00,1229,336,12175,1101,90,744,380,1450,10.789627468046397,0.03724807547090528
2019-12-13 06:00:00-08:00,793,184,11185,1102,91,745,4,1565,10.58966025268532,0.03724807547090528
2019-12-13 05:00:00-08:00,665,165,10073,1102,90,716,4,1585,10.62663800125353,0.03724807547090528
2019-12-13 04:00:00-08:00,664,154,9684,1100,91,713,4,1600,10.899383943139458,0.03724807547090528
2019-12-13 03:00:00-08:00,664,153,9370,1101,90,709,4,1696,11.159852418374623,0.03724807547090528
2019-12-13 02:00:00-08:00,661,164,9305,1101,90,713,4,1977,11.439285944474191,0.03724807547090528
2019-12-13 01:00:00-08:00,659,172,9559,1098,46,711,13,1748,11.783898834521311,0.03724807547090528
2019-12-13 00:00:00-08:00,659,143,9755,1099,91,738,13,1801,12.154246371994002,0.03724807547090528
2019-12-12 23:00:00-08:00,868,145,10541,1101,91,755,16,1995,12.606107763006648,0.03724807547090528
2019-12-12 22:00:00-08:00,1175,183,11729,1098,91,758,15,1967,13.134685462854652,0.03724807547090528
2019-12-12 21:00:00-08:00,1194,555,12656,1101,91,796,15,2007,13.534116476818571,0.03724807547090528
2019-12-12 20:00:00-08:00,1281,814,13026,1100,91,804,15,2002,13.816731635400307,0.03724807547090528
2019-12-12 19:00:00-08:00,1411,801,13274,1098,91,802,15,1738,14.611530195109204,0.03724807547090528
2019-12-12 18:00:00-08:00,1490,738,13492,1098,91,766,15,1637,15.5003570023878,0.03724807547090528
2019-12-12 17:00:00-08:00,1490,571,13573,1097,91,788,42,1865,16.47752640914316,0.03724807547090528
2019-12-12 16:00:00-08:00,1280,280,11847,1097,91,756,1243,2052,18.167209930802084,0.03724807547090528
2019-12-12 15:00:00-08:00,945,261,10648,1099,90,739,4678,1545,19.172917655238567,0.03724807547090528
2019-12-12 14:00:00-08:00,805,268,10074,1099,85,734,5698,1598,19.210766226746887,0.03724807547090528
2019-12-12 13:00:00-08:00,759,271,9281,1098,90,731,6368,1500,18.814074444085563,0.024300210659317485
2019-12-12 12:00:00-08:00,759,269,9747,1098,90,731,6537,1330,18.299857417270808,0.03724807547090528
2019-12-12 11:00:00-08:00,759,284,9876,1099,90,730,6783,1081,17.096872016384665,0.0373946550725459
2019-12-12 10:00:00-08:00,847,303,10465,1100,91,737,6490,1210,15.446412802620014,0.024300210659317485
2019-12-12 09:00:00-08:00,1195,342,10975,1099,90,748,4892,1075,13.329919451559515,0.024300210659317485
2019-12-12 08:00:00-08:00,1559,405,12542,1099,90,797,2281,1008,11.369397366571343,0.03724807547090528
2019-12-12 07:00:00-08:00,1512,492,12406,1099,89,793,270,1098,10.361757657573078,0.03724807547090528
2019-12-12 06:00:00-08:00,1093,210,11023,1099,47,762,4,1268,10.584783080893308,0.03724807547090528
2019-12-12 05:00:00-08:00,720,182,10174,1098,90,764,4,1215,10.663956262973008,0.024300210659317485
2019-12-12 04:00:00-08:00,662,182,10063,1098,91,762,4,1426,10.72912616084149,0.024300210659317485
