time,weighedTemp_hydro,totalCap_hydro,capUnc_hydro,totalStation_hydro,stationUnc_hydro
2019-04-10 01:00:00-07:00,8.71303052824633,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-10 00:00:00-07:00,9.680376444144363,16126.970000000003,0.1403915304610847,282,0.16312056737588654
2019-04-09 23:00:00-07:00,10.284450785598038,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 22:00:00-07:00,10.913050554189748,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 21:00:00-07:00,11.330640048845034,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 20:00:00-07:00,12.508651965738048,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 19:00:00-07:00,14.165574953820451,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 18:00:00-07:00,15.439139002802746,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-09 17:00:00-07:00,15.833084058846937,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-09 16:00:00-07:00,16.65914425412376,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 15:00:00-07:00,17.437506382037757,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 14:00:00-07:00,17.3536183461482,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-09 13:00:00-07:00,17.079209219612796,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-09 12:00:00-07:00,16.598903822109474,16126.970000000001,0.14549292272509956,282,0.18439716312056736
2019-04-09 11:00:00-07:00,15.525654317306538,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-09 10:00:00-07:00,14.498484393468495,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-09 09:00:00-07:00,13.593171765371995,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-09 08:00:00-07:00,12.720521784659327,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-09 07:00:00-07:00,11.803680181867536,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-09 06:00:00-07:00,12.550209647281234,16126.970000000001,0.1511325438070511,282,0.16666666666666666
2019-04-09 05:00:00-07:00,12.937098354784492,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-09 04:00:00-07:00,13.356156770357737,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-09 03:00:00-07:00,13.58751298881602,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-09 02:00:00-07:00,14.229570591420288,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-09 01:00:00-07:00,14.623361190705877,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-09 00:00:00-07:00,15.398114747257438,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 23:00:00-07:00,15.32532998216198,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-08 22:00:00-07:00,16.513392934207687,16126.970000000003,0.13072263419600827,282,0.1524822695035461
