Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
20200831T06-07,571,1753,11581,2254,87,747,3,1276
20200831T05-07,556,1245,10602,2253,88,743,3,1291
20200831T04-07,554,1245,9948,2250,88,752,3,1171
20200831T03-07,554,1162,10026,2248,88,776,4,1320
20200831T02-07,555,1194,10049,2248,88,774,5,1576
20200831T01-07,556,1487,10293,2252,87,799,5,2218
20200831T00-07,554,2244,11140,2259,87,814,5,2584
20200830T23-07,661,2485,13078,2263,86,890,5,2677
20200830T22-07,902,3549,13990,2259,86,909,5,3218
20200830T21-07,909,4831,14987,2259,87,833,5,3678
20200830T20-07,1017,5660,15842,2256,86,833,248,3396
20200830T19-07,1179,5941,16307,2254,57,828,404,2784
20200830T18-07,885,5506,14937,2251,86,828,4485,1724
20200830T17-07,612,4435,13899,2254,87,806,8783,1089
20200830T16-07,585,3162,13256,2252,81,758,10361,494
20200830T15-07,567,2073,12259,2250,86,763,11464,440
20200830T14-07,552,1644,10332,2253,86,749,12009,432
20200830T13-07,553,1304,9012,2259,64,743,12122,469
20200830T12-07,553,1218,8011,2259,86,741,11863,430
20200830T11-07,555,1084,7582,2261,86,764,11242,544
20200830T10-07,556,848,7780,2261,86,749,10214,652
20200830T09-07,556,747,7770,2261,86,716,9130,738
20200830T08-07,559,908,8422,2258,86,722,6118,968
20200830T07-07,556,1103,8938,2256,86,761,1326,1584
20200830T06-07,558,1161,9397,2251,86,758,3,2020
20200830T05-07,557,1137,9007,2251,87,754,3,2331
20200830T04-07,555,1468,8845,2254,87,738,3,2416
20200830T03-07,554,1418,8951,2254,86,748,3,2437
20200830T02-07,556,1666,9418,2256,86,777,6,2443
20200830T01-07,555,1928,10456,2257,86,814,6,2317
20200830T00-07,556,2350,11359,2258,87,814,6,2681
20200829T23-07,554,2874,13047,2258,87,822,6,2904
20200829T22-07,633,3980,15406,2256,87,779,6,3107
20200829T21-07,701,4989,16425,2257,87,797,6,3250
20200829T20-07,754,5803,18066,2252,87,813,267,2978
20200829T19-07,810,6332,19044,2248,87,851,444,2552
20200829T18-07,836,5773,17646,2248,87,838,4735,2515
20200829T17-07,813,4551,15437,2254,87,833,9086,2238
20200829T16-07,838,3259,15341,2252,68,840,9943,2014
20200829T15-07,587,2386,13671,2250,54,824,11163,1583
20200829T14-07,555,2180,12242,2251,58,795,11759,1120
20200829T13-07,554,1836,10474,2253,85,733,11549,958
20200829T12-07,554,1567,9850,2254,85,690,11680,802
20200829T11-07,554,1127,9775,2254,86,705,11044,621
20200829T10-07,556,1071,9276,2259,86,705,10696,591
20200829T09-07,555,1013,9511,2261,87,709,9232,585
20200829T08-07,558,1128,9359,2260,87,704,6438,791
20200829T07-07,562,1649,10298,2262,87,708,1306,1081
20200829T06-07,558,1937,10709,2261,87,765,3,1412
20200829T05-07,558,1515,10516,2261,87,769,3,1602
20200829T04-07,557,1378,10542,2259,87,765,3,1861
20200829T03-07,555,1475,10823,2258,87,799,3,1998
20200829T02-07,554,1633,11683,2256,86,813,4,2204
20200829T01-07,555,1845,13213,2255,85,812,4,2178
20200829T00-07,618,2494,14403,2253,87,828,5,2241
20200828T23-07,899,3207,15491,2255,86,815,5,2423
20200828T22-07,1291,3888,18407,2260,86,816,5,2315
20200828T21-07,1744,5109,20434,2260,86,849,5,2112
20200828T20-07,1785,5723,23195,2261,87,930,242,2323
20200828T19-07,1786,6521,25936,2260,87,991,361,2342
20200828T18-07,1789,5833,25630,2257,87,963,3758,2272
20200828T17-07,1795,5674,22129,2254,87,929,7918,1862
20200828T16-07,1791,4889,20457,2251,88,932,9906,1712
20200828T15-07,1677,4098,19317,2250,87,912,10134,1356
20200828T14-07,1297,3388,16719,2253,87,871,11183,1215
20200828T13-07,985,2552,15337,2254,87,866,11973,1072
20200828T12-07,661,2267,13426,2258,87,783,11639,999
20200828T11-07,554,1870,11915,2264,87,761,11844,915
20200828T10-07,554,1519,11636,2261,87,758,11242,812
20200828T09-07,555,1567,11547,2265,87,761,10020,998
20200828T08-07,561,1580,11912,2264,88,775,6484,1180
20200828T07-07,757,2526,12315,2264,87,799,1270,1440
20200828T06-07,566,2580,11890,2263,87,768,3,1410
20200828T05-07,555,2051,11285,2262,87,770,3,1482
20200828T04-07,555,1967,10787,2259,87,781,3,1717
20200828T03-07,553,1961,10905,2257,87,762,3,1896
20200828T02-07,554,2033,11928,2258,88,814,3,2093
20200828T01-07,701,2289,12943,2260,87,832,3,2260
20200828T00-07,1193,2616,14211,2261,87,840,5,2233
20200827T23-07,1658,3657,16018,2262,87,855,5,2278
20200827T22-07,1769,4138,19049,2262,86,900,5,2295
20200827T21-07,1766,5266,22036,2263,86,879,5,2530
20200827T20-07,1774,5888,23858,2263,87,900,333,2342
20200827T19-07,1766,6300,25834,2263,87,924,555,2117
20200827T18-07,1742,6025,25168,2262,87,921,4844,2047
20200827T17-07,1696,5362,23365,2262,87,920,9079,1938
20200827T16-07,1710,4644,22011,2263,87,916,10803,1679
20200827T15-07,1718,3627,21571,2263,87,926,11412,1378
20200827T14-07,1729,2791,20787,2261,87,913,11150,1308
20200827T13-07,1572,2254,18403,2262,84,888,10472,1270
20200827T12-07,945,1850,15083,2262,87,878,11114,1256
20200827T11-07,659,1612,13882,2263,88,779,10929,1387
20200827T10-07,629,1648,12624,2262,88,781,10554,1406
20200827T09-07,622,1503,12446,2262,87,771,9012,1627
20200827T08-07,638,1506,12348,2262,87,779,5807,1983
20200827T07-07,775,2259,12899,2262,87,781,1070,2486
20200827T06-07,578,2273,11815,2261,88,774,4,3208
20200827T05-07,560,1911,10733,2261,89,774,4,3998
20200827T04-07,557,1799,10437,2259,88,771,4,4162
20200827T03-07,556,1755,10369,2261,88,801,4,4152
20200827T02-07,787,1784,10788,2259,88,812,6,4322
20200827T01-07,1115,1920,11535,2260,88,799,6,4341
20200827T00-07,1595,2098,12729,2258,80,811,6,4035
20200826T23-07,1790,2933,15478,2260,75,810,6,3928
20200826T22-07,1795,3939,18810,2260,87,851,6,4028
20200826T21-07,1789,4622,21485,2260,85,900,6,4109
20200826T20-07,1791,5462,23970,2259,87,862,284,4131
20200826T19-07,1796,6122,25146,2261,87,906,495,4026
20200826T18-07,1793,5859,23922,2261,87,907,4414,4043
20200826T17-07,1796,5108,22486,2261,87,897,8356,3699
20200826T16-07,1795,4243,21721,2262,88,890,10218,2972
20200826T15-07,1788,4058,21421,2259,87,906,10964,2335
20200826T14-07,1790,3032,20025,2257,88,990,11061,1636
20200826T13-07,1643,2406,18587,2257,87,883,11097,1356
20200826T12-07,1317,1916,16654,2255,87,818,11037,1226
20200826T11-07,822,1827,14837,2255,87,801,11402,982
20200826T10-07,556,1601,14093,2256,87,760,10692,970
20200826T09-07,559,1727,13705,2257,87,760,9386,1172
20200826T08-07,751,1925,13540,2258,88,756,6005,1276
20200826T07-07,998,2097,14918,2257,87,765,1334,1500
20200826T06-07,653,2205,13523,2256,87,753,4,1867
20200826T05-07,561,1631,12470,2255,88,754,4,1828
20200826T04-07,560,1450,12070,2254,88,765,4,1857
20200826T03-07,558,1452,12561,2255,88,761,4,2050
20200826T02-07,571,2017,13096,2251,88,766,6,2162
20200826T01-07,802,2029,14372,2251,88,751,6,2236
20200826T00-07,1107,2464,15970,2249,88,788,5,2301
20200825T23-07,1331,3842,17665,2250,88,866,5,2527
20200825T22-07,1700,4510,20423,2247,87,859,5,2857
20200825T21-07,1727,5534,23364,2248,87,872,5,2636
20200825T20-07,1725,6207,26233,2248,88,987,382,2394
20200825T19-07,1735,6323,27421,2249,87,986,571,2415
20200825T18-07,1770,6002,26677,2247,87,949,4638,2350
20200825T17-07,1790,5593,25238,2248,87,907,8508,2026
20200825T16-07,1788,4754,24072,2249,82,893,10332,2015
20200825T15-07,1789,4399,22644,2248,85,850,11214,1774
20200825T14-07,1793,3748,21752,2248,86,797,11643,1496
20200825T13-07,1794,2952,19839,2248,84,791,11815,1242
20200825T12-07,1498,2483,17638,2247,84,737,11663,1255
20200825T11-07,896,2352,15377,2245,83,738,11502,1099
20200825T10-07,786,2192,15014,2245,82,735,10599,1178
20200825T09-07,847,1841,14679,2245,82,746,8831,1323
20200825T08-07,960,1914,15291,2247,83,789,5745,1322
20200825T07-07,1033,2755,15586,2246,82,798,1115,1474
20200825T06-07,627,2372,15179,2245,81,763,3,1830
20200825T05-07,559,1780,14286,2249,82,756,3,2042
20200825T04-07,559,1626,13708,2251,81,755,3,1731
20200825T03-07,556,1622,13959,2253,81,742,3,1671
20200825T02-07,660,2047,14498,2250,81,755,3,1636
20200825T01-07,953,2087,15720,2250,81,787,3,1677
20200825T00-07,1349,2658,17029,2249,81,806,6,1644
20200824T23-07,1732,3735,19773,2248,80,831,6,1789
20200824T22-07,1789,4838,22869,2250,83,858,6,1601
20200824T21-07,1791,5869,25256,2250,83,871,6,1868
20200824T20-07,1792,6095,28608,2249,87,897,342,1821
20200824T19-07,1796,6454,29560,2247,87,882,541,1687
20200824T18-07,1801,6217,29642,2245,87,942,3713,1594
20200824T17-07,1802,6050,28005,2245,86,881,6983,1593
20200824T16-07,1801,5648,27171,2252,87,926,8994,1348
20200824T15-07,1801,5201,25882,2253,86,899,9410,1292
20200824T14-07,1796,4301,23587,2251,87,876,10482,1195
20200824T13-07,1766,3791,21262,2249,87,846,11683,1111
20200824T12-07,1385,2777,19692,2249,87,834,11651,915
20200824T11-07,1006,870,18474,2253,87,788,11263,698
20200824T10-07,906,854,17183,2249,87,766,10543,594
20200824T09-07,859,949,16319,2249,87,781,8956,430
20200824T08-07,1088,955,16217,2245,87,827,5774,547
20200824T07-07,1317,1001,16663,2244,87,837,1273,778
20200824T06-07,966,765,16461,2245,87,818,4,921
20200824T05-07,916,706,15853,2246,87,772,4,948
20200824T04-07,915,699,15169,2250,87,760,4,1084
20200824T03-07,927,698,15036,2254,87,795,4,1197
20200824T02-07,1045,756,15534,2251,87,853,5,1153
20200824T01-07,1375,721,16182,2250,88,880,5,1789
20200824T00-07,1674,721,17042,2251,88,871,5,1957
20200823T23-07,1769,1100,19049,2253,87,848,5,2144
20200823T22-07,1794,1473,22008,2250,85,841,5,2087
20200823T21-07,1792,1769,23855,2249,88,865,5,2390
20200823T20-07,1765,1881,26087,2248,88,842,239,2450
20200823T19-07,1730,2015,26336,2246,86,879,410,2156
20200823T18-07,1745,1890,26062,2247,88,880,3499,2164
20200823T17-07,1798,1848,24439,2247,88,881,5754,2059
20200823T16-07,1799,1648,23286,2248,87,853,8030,1900
20200823T15-07,1794,1547,22986,2248,87,858,8682,1632
20200823T14-07,1781,1086,20903,2247,87,845,8714,1255
20200823T13-07,1589,946,18489,2247,87,822,10307,790
20200823T12-07,1119,866,16108,2250,87,787,10720,561
20200823T11-07,812,856,14489,2256,88,775,10316,527
20200823T10-07,773,690,12943,2254,87,763,9163,479
20200823T09-07,775,722,11796,2255,87,753,7585,600
20200823T08-07,904,919,11595,2251,88,756,4497,813
20200823T07-07,984,891,12165,2251,88,766,1014,1088
20200823T06-07,769,711,12527,2247,85,762,3,1593
20200823T05-07,799,706,12456,2248,87,764,3,1709
20200823T04-07,832,721,12403,2248,88,761,3,1893
20200823T03-07,830,728,13211,2260,87,762,3,2211
20200823T02-07,1029,757,14347,2258,86,810,5,2565
20200823T01-07,1450,786,15107,2257,87,855,5,2560
20200823T00-07,1624,805,16096,2255,87,822,7,2767
20200822T23-07,1770,1122,17584,2254,87,843,7,3151
20200822T22-07,1783,1583,20653,2251,87,824,7,3219
20200822T21-07,1728,1967,22463,2250,87,813,7,3830
20200822T20-07,1724,2193,25048,2248,87,817,224,3444
20200822T19-07,1726,2153,26096,2248,86,833,372,3003
20200822T18-07,1735,1957,26221,2247,86,839,2847,3028
20200822T17-07,1790,1876,25507,2248,87,845,5563,2826
20200822T16-07,1792,1756,24569,2250,86,864,6723,1967
20200822T15-07,1791,1466,24247,2249,86,856,7307,1281
20200822T14-07,1787,1150,22137,2247,78,823,8530,970
20200822T13-07,1762,897,19531,2256,56,782,9844,1069
20200822T12-07,1448,849,17310,2253,57,751,10294,866
20200822T11-07,1035,852,15802,2251,60,765,9954,546
20200822T10-07,959,867,15783,2246,87,764,7987,341
20200822T09-07,959,836,14266,2244,88,750,6069,331
20200822T08-07,959,677,13684,2244,88,748,3767,408
20200822T07-07,946,879,14626,2245,89,755,953,806
20200822T06-07,711,742,13533,2254,88,756,4,1376
20200822T05-07,661,737,13044,2253,88,767,4,2274
20200822T04-07,658,748,12937,2253,88,788,4,2263
20200822T03-07,706,740,13417,2251,87,794,4,2429
20200822T02-07,839,753,14347,2249,87,817,4,2848
20200822T01-07,1250,788,15408,2255,87,790,4,2900
20200822T00-07,1688,1003,16903,2251,87,801,5,2839
20200821T23-07,1719,1269,18835,2254,87,840,5,3023
20200821T22-07,1801,1549,20690,2255,87,828,6,2915
20200821T21-07,1797,1699,21812,2252,87,837,8,2778
20200821T20-07,1791,1804,23882,2250,88,812,11,2615
20200821T19-07,1795,1741,24524,2252,87,839,268,2742
20200821T18-07,1796,1630,26086,2257,88,839,1698,2027
20200821T17-07,1799,1540,25833,2258,87,837,4290,1579
20200821T16-07,1794,1518,24673,2263,88,844,6464,1421
20200821T15-07,1794,1470,24206,2266,88,861,8145,1018
20200821T14-07,1794,1250,23646,2266,88,865,8936,753
20200821T13-07,1795,1055,22945,2266,88,829,9705,468
20200821T12-07,1613,875,20686,2264,88,782,9744,495
20200821T11-07,1123,880,17810,2265,88,747,9223,349
20200821T10-07,915,868,16821,2260,88,749,8354,341
20200821T09-07,945,830,15684,2263,88,745,6767,533
20200821T08-07,1112,893,15393,2262,88,693,3865,824
20200821T07-07,1054,962,15654,2263,87,696,806,1137
20200821T06-07,768,622,15078,2263,87,688,4,1178
20200821T05-07,710,455,14297,2265,88,687,4,1179
20200821T04-07,753,458,13676,2265,88,689,4,1483
20200821T03-07,885,476,13626,2266,88,727,4,1677
20200821T02-07,1080,568,13954,2266,88,773,4,2298
20200821T01-07,1409,703,14219,2266,88,778,6,2641
20200821T00-07,1482,680,14991,2265,88,752,7,3033
20200820T23-07,1775,1002,16340,2263,88,794,8,3297
20200820T22-07,1790,1472,18845,2261,87,825,8,3630
20200820T21-07,1801,1939,20721,2261,88,855,6,4104
20200820T20-07,1802,2057,23692,2260,87,845,32,4170
20200820T19-07,1802,2072,25731,2260,87,861,394,3703
20200820T18-07,1798,1878,26645,2261,88,861,3013,3173
20200820T17-07,1795,1501,26422,2261,87,854,5853,2538
20200820T16-07,1795,1338,25658,2261,87,861,7876,2125
20200820T15-07,1795,1145,24946,2261,87,879,9157,1407
20200820T14-07,1795,1227,23512,2263,88,833,10193,1094
20200820T13-07,1799,858,22403,2262,87,826,10651,1063
20200820T12-07,1745,716,19880,2259,88,746,10657,1396
20200820T11-07,1550,722,16835,2257,88,741,10207,1885
20200820T10-07,1552,817,16317,2255,89,734,9161,2373
20200820T09-07,1576,915,15862,2253,88,739,7259,2498
20200820T08-07,1626,699,15384,2252,88,747,4270,2631
20200820T07-07,1515,667,15298,2249,86,750,947,2970
20200820T06-07,1037,438,15224,2249,87,745,3,3383
20200820T05-07,806,405,14957,2248,87,751,3,3330
20200820T04-07,892,409,14286,2250,87,746,3,3546
20200820T03-07,1212,471,14535,2249,88,747,3,3644
20200820T02-07,1406,494,14736,2250,87,751,4,3689
20200820T01-07,1613,512,15133,2251,87,757,4,3830
20200820T00-07,1762,505,16557,2253,86,780,7,3887
20200819T23-07,1771,852,18833,2255,87,828,7,4080
20200819T22-07,1775,1506,21892,2254,86,841,7,3931
20200819T21-07,1793,1859,24582,2249,87,845,3,3996
20200819T20-07,1801,1872,28191,2246,71,853,14,3709
20200819T19-07,1796,1861,29335,2244,54,873,415,3887
20200819T18-07,1797,1809,29499,2241,51,899,2976,3745
20200819T17-07,1800,1943,28793,2252,53,890,5978,3399
20200819T16-07,1800,1956,28933,2253,86,886,7278,2787
20200819T15-07,1800,1640,28140,2254,86,856,8725,2339
20200819T14-07,1798,1259,26888,2253,85,846,10240,1994
20200819T13-07,1797,1185,24942,2257,86,831,10505,1801
20200819T12-07,1783,1037,22728,2258,86,785,10485,1564
20200819T11-07,1798,964,20018,2257,86,755,10201,1420
20200819T10-07,1802,937,17753,2252,86,741,8826,1479
20200819T09-07,1732,1085,17253,2252,84,750,6787,1813
20200819T08-07,1626,1066,17031,2248,86,752,3273,1879
20200819T07-07,1665,920,15678,2251,86,750,783,2078
20200819T06-07,1574,601,15132,2255,87,750,3,2283
20200819T05-07,1391,477,15128,2254,87,751,3,2646
20200819T04-07,1512,471,15281,2252,87,744,3,2786
20200819T03-07,1710,501,15460,2253,86,754,3,2948
20200819T02-07,1761,735,15455,2253,86,756,4,3213
20200819T01-07,1795,825,16562,2253,86,765,4,3189
20200819T00-07,1776,1083,19153,2255,85,783,685,2924
20200818T23-07,1787,1257,22910,2259,85,829,747,2190
20200818T22-07,1798,1416,26101,2261,86,796,809,1855
20200818T21-07,1798,1679,29174,2256,86,802,869,2081
20200818T20-07,1801,1899,30155,2254,86,830,1213,2225
20200818T19-07,1794,2074,29884,2253,86,950,1329,2334
20200818T18-07,1799,2057,30332,2251,86,968,3546,2090
20200818T17-07,1798,1962,31198,2250,86,918,6277,1136
20200818T16-07,1798,2016,31230,2249,85,922,7553,1044
20200818T15-07,1795,1880,30296,2251,86,866,8946,646
20200818T14-07,1795,1611,29066,2251,86,853,11370,482
20200818T13-07,1796,1410,28309,2254,86,818,11735,406
20200818T12-07,1800,1318,24485,2259,86,768,11866,392
20200818T11-07,1754,1050,21280,2256,85,739,11206,233
20200818T10-07,1468,1006,19719,2257,86,750,9712,257
20200818T09-07,1470,982,18361,2258,86,751,7825,419
20200818T08-07,1560,962,18133,2256,86,757,4855,444
20200818T07-07,1600,968,17842,2253,86,746,1627,960
20200818T06-07,1371,987,17104,2253,87,747,562,1225
20200818T05-07,1545,783,15942,2256,86,731,561,1593
20200818T04-07,1690,693,15153,2255,87,727,575,1842
20200818T03-07,1767,744,15277,2254,88,724,588,2443
20200818T02-07,1786,877,15307,2256,88,757,603,2912
20200818T01-07,1799,915,17181,2254,87,780,638,3064
20200818T00-07,1799,983,19481,2254,87,774,4,3228
20200817T23-07,1796,1135,23084,2256,86,792,4,3371
20200817T22-07,1788,1546,26077,2252,86,830,4,2969
20200817T21-07,1795,2098,29919,2251,85,826,9,2556
20200817T20-07,1795,2135,30408,2247,86,838,549,2262
20200817T19-07,1795,2245,30606,2246,86,844,779,2239
20200817T18-07,1797,2222,31162,2244,86,843,3869,1870
20200817T17-07,1797,2232,30576,2236,85,842,7428,1364
20200817T16-07,1795,1851,30360,2231,85,887,8610,697
20200817T15-07,1797,1549,30512,2238,86,879,10111,558
20200817T14-07,1797,1110,28194,2234,86,828,10381,457
20200817T13-07,1797,1054,25453,2237,86,798,11470,360
20200817T12-07,1796,1087,22662,2242,86,792,11610,683
20200817T11-07,1792,1086,20403,2241,86,739,11309,585
20200817T10-07,1644,1001,18234,2254,86,732,10227,302
20200817T09-07,1633,986,18203,2257,86,737,7900,228
20200817T08-07,1730,988,18259,2256,86,753,4489,49
20200817T07-07,1769,954,16954,2255,87,769,1272,664
20200817T06-07,1571,804,16106,2251,87,715,4,1068
20200817T05-07,1540,767,14971,2250,87,717,4,1210
20200817T04-07,1539,776,14836,2248,87,715,4,1428
20200817T03-07,1587,764,14571,2250,87,711,5,1900
20200817T02-07,1699,793,15156,2248,87,718,5,2251
20200817T01-07,1709,795,15543,2256,84,724,5,2587
20200817T00-07,1711,1100,17915,2255,86,771,7,3025
20200816T23-07,1704,1371,19642,2257,85,782,7,3211
20200816T22-07,1739,1945,22740,2257,85,845,12,3507
20200816T21-07,1755,2218,24130,2253,85,865,12,3897
20200816T20-07,1792,2150,26271,2253,85,892,43,3441
20200816T19-07,1790,2192,28268,2249,85,908,952,2119
20200816T18-07,1787,1826,28059,2248,85,863,4234,2579
20200816T17-07,1794,1660,26611,2251,85,858,7825,2717
20200816T16-07,1792,1456,25285,2247,85,878,9916,2335
20200816T15-07,1795,1420,24732,2250,86,864,10592,2047
20200816T14-07,1796,1110,23050,2253,86,833,11306,1370
20200816T13-07,1793,1083,20215,2249,86,786,11477,1031
20200816T12-07,1617,980,18001,2254,86,760,11332,648
20200816T11-07,1130,958,16190,2254,86,750,10896,562
20200816T10-07,688,896,14559,2251,87,742,10358,583
20200816T09-07,564,898,13747,2250,88,747,8757,611
20200816T08-07,738,902,13466,2249,87,768,5360,426
20200816T07-07,1314,890,14773,2256,86,752,1415,668
20200816T06-07,1575,802,15029,2259,88,749,3,449
20200816T05-07,1620,785,14484,2256,88,756,3,1100
20200816T04-07,1709,789,15562,2258,87,755,3,1211
20200816T03-07,1738,869,16147,2259,87,772,3,550
20200816T02-07,1790,949,17861,2263,87,760,5,677
20200816T01-07,1785,1013,19363,2263,87,776,5,757
20200816T00-07,1787,1005,21288,2262,87,793,8,1095
20200815T23-07,1784,1419,22988,2263,87,836,8,1429
20200815T22-07,1780,1585,25686,2265,87,864,8,1651
20200815T21-07,1783,1814,28547,2266,85,882,8,2056
20200815T20-07,1784,1940,30255,2265,86,869,831,2153
20200815T19-07,1787,2068,31138,2264,86,877,1042,1874
20200815T18-07,1785,1952,30635,2264,85,891,3865,1248
20200815T17-07,1787,1707,28934,2262,84,875,5916,2412
20200815T16-07,1788,1529,28356,2260,86,894,7275,1244
20200815T15-07,1786,1521,28013,2256,86,884,6936,1116
20200815T14-07,1788,1286,26065,2254,86,883,8825,452
20200815T13-07,1790,1145,23530,2250,86,825,9483,332
20200815T12-07,1787,1094,20952,2248,86,766,10383,335
20200815T11-07,1782,991,17821,2256,85,745,9833,362
20200815T10-07,1730,923,15294,2264,87,744,9875,243
20200815T09-07,1493,802,13909,2264,86,747,8549,213
20200815T08-07,1737,704,13801,2263,87,753,5876,207
20200815T07-07,1728,948,13472,2260,87,761,1899,395
20200815T06-07,1607,700,13741,2258,87,752,3,459
20200815T05-07,1640,695,13961,2258,87,763,3,571
20200815T04-07,1728,698,14835,2258,87,758,3,673
20200815T03-07,1741,790,15692,2262,88,777,4,761
20200815T02-07,1754,830,16268,2260,87,772,4,831
20200815T01-07,1770,1015,18039,2261,87,807,4,1107
20200815T00-07,1789,1068,20210,2258,86,861,6,1224
20200814T23-07,1789,1479,22965,2265,86,886,6,1237
20200814T22-07,1790,1592,25773,2267,85,886,6,1247
20200814T21-07,1785,1716,29519,2267,85,905,6,1352
20200814T20-07,1788,1929,29432,2265,85,884,1001,1102
20200814T19-07,1788,2285,30651,2266,84,872,1212,833
20200814T18-07,1788,1945,29714,2264,84,894,5302,950
